,Offshore mean,Offshore std,Crossing mean,Crossing std,Inshore mean,Inshore std
731,0.0013692487451253484,0.0069983749300898315,0.0009254472245467225,0.004310018500490344,0.0015959566323119775,0.006905250152348992
732,0.0013636024331476323,0.006978295319975009,0.0009220211520223152,0.004303003317895906,0.001591258926183844,0.006889721323520761
733,0.001357811955431755,0.006959017582540962,0.000918468020920502,0.004294032511367451,0.0015862458802228412,0.006872020725258688
734,0.0013546117284122562,0.006951451622414182,0.0009166753654114364,0.004290969086646208,0.0015839920501392755,0.006864393973708094
735,0.0013530292158774372,0.006948392294007694,0.0009160132440725245,0.0042905856263951376,0.0015833078426183845,0.006861164000372231
736,0.0013531882242339831,0.006937270640448454,0.0009167306889818688,0.004284998115370719,0.0015833808732590526,0.006850359868990945
737,0.0013502802855153203,0.0069182812966950774,0.0009152019497907951,0.0042743502120640734,0.0015805756810584957,0.006832950237162882
738,0.001351324889972145,0.006919688744529113,0.0009162789818688981,0.00427588801395242,0.0015822569401114208,0.006834989593617489
739,0.0013551996532033426,0.006922712990667289,0.0009194137656903767,0.0042782550217951125,0.001586188917827298,0.00683835052432956
740,0.0013527418286908078,0.0069058398250955635,0.0009180648396094839,0.004268534134467386,0.0015836162841225626,0.006822139285306339
741,0.0013548492520891367,0.006912662783286387,0.0009197677238493722,0.0042732501563053,0.001586270413649025,0.006828453187225567
742,0.0013585102785515322,0.006920400274668023,0.0009226417963737796,0.004278456237535816,0.0015902045779944288,0.006835577691033956
743,0.0013576528384401114,0.00691137155287096,0.0009223842733612273,0.004273712288289848,0.00158916991086351,0.006826051060055566
744,0.001357586970752089,0.006912246853986463,0.0009224551394700139,0.004274377735927751,0.001589228676880223,0.0068253455539118105
745,0.0013595345292479106,0.006919831409347565,0.0009238914072524408,0.0042788567187328555,0.001591282384401114,0.0068308912656950575
746,0.0013605656559888576,0.006918086469693697,0.0009248184909344491,0.004278449931720188,0.0015920109637883007,0.0068286737467650824
747,0.001356999208913649,0.006907711548458423,0.0009224883723849372,0.004273996605200647,0.0015887045027855153,0.006820364052500856
748,0.0013564303203342618,0.006912479993197183,0.0009221241659693165,0.00427849654068779,0.0015887944373259052,0.006826536226365239
749,0.0013593775013927575,0.006917644088731861,0.000924354589958159,0.004283014374322064,0.0015915784025069637,0.0068327418589240385
750,0.00134595626183844,0.006877295707618858,0.0009150697684797769,0.004259970413423592,0.001577976839832869,0.006793387821719193
751,0.0013466348537604458,0.006909483846489836,0.0009152915076708507,0.004281788297034448,0.0015807782089136489,0.006824900669551929
752,0.0013568585543175487,0.00694887840973101,0.0009224970557880055,0.004307614448827681,0.0015914410501392758,0.006862649986811461
753,0.0013409625710306408,0.006882027117259529,0.0009114357740585776,0.0042682427681308786,0.0015736986573816156,0.006797903217845703
754,0.0013368211894150418,0.006899234264823579,0.0009077436471408648,0.00427991860120833,0.0015712032548746515,0.006815321402695263
755,0.0013483722590529248,0.0069687986551226185,0.0009148852719665271,0.0043232361408831795,0.0015846266545961002,0.006883135804204975
756,0.0013648757270194986,0.007003812637435323,0.0009255114755927475,0.004341567280870074,0.0015989667771587742,0.006916165633880875
757,0.001365585103064067,0.006984223258286712,0.0009242711185495118,0.004321650995906931,0.0015968773398328693,0.00689674920040711
758,0.0013728674763231199,0.006995658470693849,0.000927252959553696,0.004320187373470976,0.0016021724818941505,0.006908307450160673
759,0.0013745078161559888,0.007018965542062295,0.0009256411659693166,0.004325230443170404,0.001603884242339833,0.006931796430140866
760,0.0014316604846796657,0.0072200898020172485,0.0009625198382147839,0.004436483465730759,0.0016614280612813372,0.007124306302714143
761,0.001430281266016713,0.007119372601646194,0.000960527048814505,0.004363823420406343,0.0016510307033426187,0.0070209785221798425
762,0.0013852012103064068,0.006985854210898101,0.000926867468619247,0.004272873384191897,0.0016049134554317547,0.0068892679048473664
763,0.0014191369902506962,0.0071882129619142135,0.0009489862970711296,0.004396483681024104,0.0016454045557103062,0.007083279017392057
